lat,lng,crime_type,severity,timestamp,zone,source,status
22.93225,72.51537,Assault,5,2025-04-15T09:54:57Z,Ghatlodia,Cyber,Under Investigation
23.0715,72.62394,Cyber,5,2026-04-20T17:37:44Z,Vastrapur,Patrol,Open
23.05941,72.6205,Fraud,4,2026-02-28T22:47:35Z,SG Highway,Patrol,Closed
22.99529,72.53949,Cyber,3,2026-03-28T04:34:48Z,Ghatlodia,Cyber,Closed
23.03278,72.63168,Fraud,4,2026-03-10T14:44:04Z,SG Highway,Patrol,Under Investigation
23.01309,72.50914,Cyber,3,2025-07-25T16:28:12Z,Bapunagar,FIR,Open
23.04825,72.65547,Cyber,5,2026-02-19T07:56:34Z,Navrangpura,Cyber,Open
23.09067,72.58411,Cyber,5,2025-04-12T17:12:29Z,Bapunagar,Cyber,Under Investigation
22.95414,72.53842,Vandalism,3,2025-04-04T03:20:59Z,SG Highway,FIR,Closed
22.9762,72.5581,Theft,1,2025-07-02T12:30:32Z,Vastrapur,Manual,Closed
22.92704,72.51201,Cyber,5,2025-05-11T03:48:25Z,Navrangpura,Manual,Open
22.99729,72.55953,Theft,2,2026-04-04T19:47:23Z,Bapunagar,FIR,Open
23.00033,72.56168,Vandalism,3,2026-03-26T12:30:05Z,Satellite,Manual,Closed
23.09772,72.67538,Vandalism,2,2025-09-08T10:51:35Z,Bapunagar,FIR,Closed
22.97486,72.67504,Cyber,3,2026-02-10T11:44:24Z,Vastrapur,FIR,Under Investigation
23.03212,72.57466,Assault,5,2025-11-09T07:50:04Z,SG Highway,Patrol,Open
22.97963,72.68843,Theft,2,2025-07-06T11:58:08Z,Bapunagar,Patrol,Closed
22.91064,72.54784,Theft,1,2025-05-03T19:59:55Z,Ghatlodia,Patrol,Under Investigation
23.06755,72.62269,Cyber,5,2026-01-07T00:06:40Z,Bapunagar,Cyber,Under Investigation
22.97689,72.56171,Fraud,2,2025-02-20T08:43:50Z,Maninagar,Cyber,Open
22.94295,72.68263,Cyber,5,2025-09-11T22:38:54Z,Satellite,FIR,Open
22.90463,72.5662,Vandalism,2,2025-10-08T16:44:03Z,Ghatlodia,Cyber,Under Investigation
23.04929,72.54591,Assault,4,2025-12-02T18:19:50Z,Ghatlodia,Manual,Open
23.03954,72.50375,Fraud,4,2026-04-17T16:44:28Z,Ghatlodia,Patrol,Closed
23.03188,72.57126,Assault,5,2025-10-15T08:35:19Z,Maninagar,Patrol,Under Investigation
23.00507,72.69635,Theft,2,2026-03-19T17:37:12Z,Paldi,FIR,Under Investigation
22.99202,72.55902,Assault,4,2025-09-07T21:28:43Z,Maninagar,FIR,Closed
22.91876,72.62109,Vandalism,1,2025-01-01T12:11:13Z,Bapunagar,Manual,Closed
22.91311,72.63722,Theft,2,2025-05-27T23:45:42Z,Navrangpura,Patrol,Open
23.08989,72.69026,Fraud,3,2026-01-04T16:16:50Z,Bapunagar,Manual,Open
22.95871,72.6313,Cyber,3,2025-09-22T17:57:49Z,Bapunagar,Patrol,Under Investigation
22.92784,72.66363,Assault,5,2025-04-28T21:00:14Z,Maninagar,Cyber,Closed
23.08269,72.58484,Theft,3,2025-11-04T13:39:45Z,Maninagar,Patrol,Under Investigation
23.02169,72.55098,Theft,3,2026-03-25T12:24:20Z,Satellite,Patrol,Under Investigation
22.9347,72.67087,Fraud,2,2025-08-17T16:10:12Z,Navrangpura,Manual,Closed
23.05905,72.527,Assault,4,2025-06-06T12:33:57Z,Satellite,Patrol,Under Investigation
22.93285,72.50748,Theft,3,2025-09-15T18:22:16Z,SG Highway,Manual,Under Investigation
22.97622,72.62236,Cyber,3,2025-05-24T06:30:44Z,Satellite,Patrol,Open
22.98078,72.53652,Theft,2,2025-01-14T09:45:28Z,Navrangpura,Patrol,Open
22.93922,72.50143,Vandalism,3,2026-05-22T14:08:51Z,Bapunagar,Patrol,Open
22.98028,72.52973,Vandalism,1,2026-03-11T13:30:45Z,Ghatlodia,Patrol,Under Investigation
23.00648,72.60686,Assault,3,2025-08-09T15:28:38Z,Ghatlodia,FIR,Closed
23.08489,72.59075,Cyber,5,2025-11-16T15:35:25Z,Ghatlodia,FIR,Under Investigation
23.05909,72.55458,Assault,3,2025-05-24T00:23:30Z,Satellite,Cyber,Open
23.00474,72.63568,Fraud,3,2025-09-13T05:28:50Z,Ghatlodia,Manual,Under Investigation
22.98654,72.55821,Theft,3,2025-10-27T17:15:29Z,Satellite,Manual,Closed
23.00314,72.62411,Assault,4,2026-04-09T16:53:32Z,Ghatlodia,FIR,Closed
23.00337,72.53726,Vandalism,3,2025-01-09T01:15:55Z,Ghatlodia,FIR,Closed
23.00087,72.63528,Theft,1,2025-03-09T08:06:13Z,Bapunagar,Cyber,Open
22.90511,72.5385,Assault,5,2025-10-18T01:12:02Z,Ghatlodia,Manual,Under Investigation
23.00222,72.58517,Theft,2,2025-10-01T13:33:20Z,Bapunagar,Manual,Open
23.00267,72.50587,Cyber,3,2026-01-09T17:33:17Z,Satellite,Cyber,Under Investigation
22.97754,72.51652,Fraud,4,2025-07-09T02:06:42Z,Navrangpura,Cyber,Under Investigation
22.97499,72.62797,Assault,4,2025-12-02T06:24:51Z,Navrangpura,Cyber,Closed
23.08711,72.58982,Theft,3,2025-03-24T13:21:42Z,Navrangpura,Cyber,Closed
23.02741,72.6872,Assault,3,2026-04-28T18:54:15Z,Paldi,FIR,Closed
22.96753,72.55689,Cyber,3,2025-09-11T19:59:35Z,Bapunagar,Cyber,Closed
22.97108,72.50185,Assault,4,2025-08-25T13:08:47Z,Maninagar,Manual,Closed
22.90724,72.51298,Assault,3,2025-06-04T05:37:39Z,SG Highway,Cyber,Under Investigation
23.06542,72.6765,Theft,1,2025-06-19T06:23:57Z,Maninagar,Manual,Closed
22.964,72.54837,Fraud,3,2025-06-13T03:22:50Z,Navrangpura,Manual,Under Investigation
23.08406,72.6283,Cyber,3,2026-01-07T18:46:18Z,Navrangpura,Cyber,Closed
23.03949,72.63689,Cyber,4,2025-04-24T20:00:55Z,Vastrapur,Cyber,Closed
22.93721,72.50239,Theft,2,2025-05-25T17:00:53Z,Paldi,Cyber,Closed
23.09185,72.61108,Vandalism,2,2026-02-24T11:30:28Z,Bapunagar,Patrol,Under Investigation
22.95078,72.6877,Cyber,3,2025-07-11T01:47:14Z,Bapunagar,Manual,Closed
23.07696,72.6421,Vandalism,1,2025-09-10T17:52:13Z,Bapunagar,Manual,Open
23.09928,72.50159,Cyber,5,2026-02-13T03:31:46Z,SG Highway,Manual,Under Investigation
23.06204,72.51312,Theft,1,2025-09-27T15:28:02Z,Bapunagar,FIR,Under Investigation
22.91139,72.58764,Vandalism,2,2025-01-31T12:35:01Z,Paldi,Manual,Closed
22.97735,72.67919,Cyber,5,2025-02-19T01:20:20Z,Ghatlodia,FIR,Closed
23.07008,72.69419,Assault,3,2026-03-13T07:09:36Z,Vastrapur,Manual,Closed
23.02602,72.66732,Fraud,2,2025-11-23T22:58:01Z,Satellite,Manual,Under Investigation
22.93043,72.69752,Cyber,4,2025-10-01T16:39:33Z,Navrangpura,Cyber,Open
22.96763,72.68565,Cyber,5,2026-01-15T10:30:17Z,Maninagar,Patrol,Closed
22.97524,72.51966,Vandalism,3,2025-01-27T17:59:28Z,Vastrapur,FIR,Under Investigation
23.04099,72.55756,Assault,5,2025-11-23T03:41:12Z,Navrangpura,FIR,Closed
23.04604,72.61294,Assault,4,2025-10-08T04:45:59Z,Satellite,FIR,Closed
22.92524,72.61864,Cyber,4,2025-05-28T02:49:43Z,Satellite,Cyber,Under Investigation
22.92823,72.60332,Assault,5,2025-09-23T03:38:59Z,Satellite,Patrol,Closed
23.03374,72.62917,Cyber,5,2026-01-20T05:58:24Z,Maninagar,Cyber,Open
23.03974,72.61358,Fraud,3,2025-03-21T10:38:37Z,Satellite,Patrol,Closed
22.92866,72.58091,Theft,1,2025-06-19T18:44:19Z,SG Highway,Manual,Under Investigation
22.94411,72.59114,Vandalism,1,2025-06-09T15:12:14Z,Paldi,Patrol,Under Investigation
23.03157,72.69051,Theft,3,2025-09-11T11:57:02Z,Vastrapur,Patrol,Open
23.01739,72.68489,Vandalism,3,2025-11-05T05:19:38Z,Ghatlodia,Cyber,Open
23.09394,72.63236,Cyber,3,2025-08-13T04:59:43Z,Vastrapur,Manual,Open
22.99287,72.57655,Cyber,4,2025-12-20T06:15:52Z,SG Highway,Patrol,Under Investigation
23.05061,72.63553,Assault,4,2025-05-18T21:45:40Z,Satellite,Manual,Closed
23.0492,72.67033,Cyber,3,2026-02-03T19:42:32Z,Ghatlodia,Patrol,Closed
22.91458,72.63834,Theft,3,2025-08-07T10:25:06Z,Paldi,Manual,Closed
23.03947,72.5257,Theft,2,2026-03-20T15:41:20Z,Maninagar,Cyber,Closed
23.08936,72.56874,Vandalism,1,2025-10-28T09:00:51Z,Maninagar,Manual,Closed
23.07048,72.55325,Cyber,4,2025-06-27T11:16:57Z,Paldi,FIR,Open
23.00254,72.58367,Fraud,2,2025-04-04T21:44:29Z,Paldi,FIR,Closed
22.92784,72.5794,Fraud,3,2026-05-05T10:03:36Z,SG Highway,Manual,Under Investigation
23.04863,72.68763,Fraud,4,2025-10-11T12:41:41Z,SG Highway,Patrol,Closed
23.08545,72.63064,Cyber,3,2026-04-02T20:52:01Z,Paldi,Patrol,Under Investigation
23.07288,72.57358,Cyber,5,2025-03-03T06:09:17Z,SG Highway,Patrol,Closed
23.0313,72.67179,Theft,1,2025-01-28T19:47:08Z,Paldi,Patrol,Under Investigation
22.90413,72.66338,Fraud,4,2025-07-20T04:55:30Z,SG Highway,Patrol,Closed
22.97484,72.67839,Vandalism,2,2025-10-06T20:28:04Z,Vastrapur,FIR,Open
23.06501,72.54441,Assault,5,2025-01-12T00:35:17Z,Ghatlodia,Patrol,Closed
23.04247,72.68192,Assault,3,2025-09-23T00:51:55Z,Vastrapur,FIR,Under Investigation
22.91391,72.63886,Vandalism,2,2026-04-24T19:24:58Z,Ghatlodia,Manual,Closed
23.06153,72.50772,Vandalism,1,2025-05-09T04:36:22Z,Satellite,FIR,Closed
22.97247,72.52057,Vandalism,2,2025-07-18T03:50:29Z,Bapunagar,FIR,Closed
23.08751,72.5328,Fraud,3,2026-03-01T17:57:52Z,Ghatlodia,Patrol,Under Investigation
22.97706,72.60224,Cyber,3,2026-04-12T12:44:25Z,Satellite,Manual,Closed
22.9517,72.61355,Assault,4,2026-03-08T20:17:36Z,Navrangpura,Cyber,Closed
23.07139,72.67731,Vandalism,3,2025-09-26T19:20:03Z,Navrangpura,Patrol,Closed
22.93957,72.68021,Theft,2,2026-04-10T10:02:20Z,Maninagar,Cyber,Under Investigation
22.97391,72.55221,Cyber,4,2025-05-07T21:42:44Z,SG Highway,FIR,Closed
23.04288,72.62402,Vandalism,3,2026-03-23T09:42:36Z,Paldi,Patrol,Closed
23.08966,72.56752,Assault,4,2025-01-15T20:34:23Z,Navrangpura,Patrol,Closed
22.91814,72.52549,Assault,3,2026-01-15T14:41:49Z,Vastrapur,Manual,Closed
22.94199,72.51598,Cyber,5,2025-05-19T05:03:22Z,Vastrapur,Manual,Closed
23.00185,72.6777,Vandalism,3,2025-07-15T05:06:32Z,Ghatlodia,Patrol,Open
22.9421,72.54875,Vandalism,3,2026-03-07T04:08:02Z,Paldi,Manual,Under Investigation
23.01538,72.61626,Cyber,3,2025-10-30T08:10:13Z,SG Highway,Patrol,Closed
22.91097,72.61038,Assault,5,2026-04-17T05:53:50Z,Ghatlodia,Cyber,Open
23.01182,72.68397,Fraud,2,2026-04-05T09:43:59Z,Vastrapur,FIR,Open
23.05444,72.63172,Theft,1,2025-12-11T08:47:52Z,Navrangpura,FIR,Open
23.08151,72.55078,Cyber,4,2026-05-22T15:38:53Z,SG Highway,Manual,Open
23.01782,72.50943,Vandalism,2,2026-01-29T13:33:21Z,Ghatlodia,Cyber,Open
23.00679,72.69101,Fraud,4,2025-07-31T09:59:16Z,Bapunagar,Patrol,Closed
22.91735,72.55036,Vandalism,2,2025-05-17T15:43:12Z,SG Highway,Patrol,Closed
22.96867,72.69055,Theft,3,2025-11-06T17:09:56Z,Ghatlodia,Manual,Under Investigation
23.08427,72.65879,Cyber,5,2025-04-15T00:35:43Z,Navrangpura,Manual,Open
23.06075,72.65013,Cyber,4,2025-10-04T02:21:30Z,Navrangpura,Cyber,Open
22.96388,72.5683,Theft,2,2025-11-14T05:09:43Z,Navrangpura,Cyber,Open
22.95942,72.57698,Assault,5,2026-03-28T22:13:33Z,Satellite,FIR,Under Investigation
22.92989,72.60371,Assault,3,2025-11-03T22:00:29Z,Ghatlodia,FIR,Open
22.97567,72.67573,Assault,4,2025-02-21T01:38:30Z,Ghatlodia,Manual,Closed
22.94354,72.69905,Theft,2,2025-01-20T00:06:14Z,Vastrapur,Patrol,Open
22.98298,72.58487,Cyber,5,2025-05-18T00:20:23Z,SG Highway,Patrol,Closed
23.06753,72.58961,Assault,5,2025-06-13T08:41:43Z,Maninagar,Cyber,Open
23.02815,72.68332,Vandalism,1,2025-07-19T17:24:31Z,Navrangpura,FIR,Closed
22.90799,72.50763,Fraud,2,2026-03-07T11:43:33Z,Ghatlodia,Patrol,Closed
23.01737,72.61618,Assault,3,2026-03-10T09:14:17Z,Ghatlodia,Patrol,Closed
23.04983,72.69847,Cyber,5,2026-03-11T07:39:35Z,Vastrapur,Manual,Open
23.09378,72.68443,Assault,4,2026-05-18T19:10:03Z,SG Highway,FIR,Closed
22.94868,72.51533,Fraud,2,2025-11-16T23:17:21Z,Ghatlodia,Patrol,Open
22.94971,72.68916,Theft,3,2025-09-17T16:12:31Z,Satellite,Patrol,Open
22.98512,72.54687,Cyber,5,2025-01-12T17:48:35Z,Satellite,FIR,Closed
23.08522,72.68499,Vandalism,3,2025-07-16T07:02:55Z,Paldi,Patrol,Open
22.95759,72.69984,Fraud,3,2026-02-22T17:53:01Z,Paldi,Manual,Open
23.01295,72.68906,Assault,5,2026-03-12T22:21:38Z,Vastrapur,FIR,Under Investigation
23.07952,72.65548,Theft,3,2026-01-16T15:19:18Z,Vastrapur,Manual,Under Investigation
23.06218,72.69185,Vandalism,3,2025-02-20T14:01:47Z,SG Highway,Patrol,Open
22.96013,72.56681,Theft,1,2025-10-28T01:16:23Z,Vastrapur,Cyber,Closed
22.94068,72.60979,Fraud,4,2025-03-30T00:01:23Z,Satellite,FIR,Closed
23.09812,72.66339,Fraud,4,2025-03-17T20:42:17Z,Ghatlodia,Cyber,Open
23.02039,72.50254,Assault,5,2026-05-02T01:57:18Z,Maninagar,Patrol,Closed
22.92643,72.54486,Assault,5,2026-05-25T00:22:41Z,Bapunagar,Patrol,Under Investigation
22.95991,72.60397,Theft,3,2025-08-08T06:29:59Z,Ghatlodia,Manual,Closed
23.09227,72.64149,Theft,2,2026-02-23T23:53:41Z,Navrangpura,FIR,Under Investigation
23.00905,72.64363,Vandalism,3,2025-03-21T01:26:46Z,Ghatlodia,FIR,Closed
23.047,72.60743,Cyber,5,2026-05-09T03:49:32Z,Ghatlodia,Patrol,Open
23.02591,72.58877,Theft,2,2025-07-04T12:15:24Z,Maninagar,Cyber,Under Investigation
22.98882,72.50747,Fraud,4,2025-02-11T15:54:25Z,Maninagar,Cyber,Closed
22.94406,72.58984,Vandalism,2,2025-04-18T20:07:36Z,Vastrapur,FIR,Under Investigation
22.90967,72.55337,Cyber,5,2025-10-07T21:53:30Z,Paldi,Patrol,Under Investigation
23.00488,72.56669,Theft,3,2026-05-27T04:22:06Z,Satellite,Patrol,Open
22.97271,72.60272,Theft,3,2026-05-28T13:21:11Z,Navrangpura,Patrol,Open
23.05205,72.5215,Vandalism,2,2025-11-11T07:02:35Z,Vastrapur,Manual,Closed
22.98931,72.51563,Theft,2,2025-08-02T19:13:45Z,Bapunagar,Manual,Closed
23.00945,72.55524,Assault,3,2026-04-24T00:49:43Z,Ghatlodia,Patrol,Under Investigation
22.97764,72.60105,Theft,1,2025-12-01T11:10:49Z,Navrangpura,FIR,Under Investigation
23.07551,72.63117,Assault,5,2026-04-25T06:03:07Z,Satellite,Cyber,Open
22.96448,72.64129,Fraud,2,2025-02-19T23:02:39Z,Bapunagar,Cyber,Closed
23.07526,72.59945,Assault,4,2025-02-21T04:38:14Z,Paldi,Cyber,Under Investigation
23.07009,72.66408,Cyber,3,2025-06-13T09:30:30Z,Satellite,Manual,Under Investigation
22.98738,72.69479,Theft,2,2025-01-05T10:09:22Z,Paldi,Manual,Under Investigation
23.0085,72.62057,Fraud,4,2025-08-30T08:47:32Z,Paldi,FIR,Under Investigation
22.93379,72.5962,Theft,3,2025-10-16T11:03:30Z,Paldi,FIR,Closed
23.02476,72.60137,Vandalism,3,2025-08-18T13:47:35Z,Maninagar,Cyber,Open
23.09126,72.59029,Cyber,5,2026-04-24T09:04:23Z,Vastrapur,Cyber,Closed
22.94619,72.63519,Vandalism,1,2025-11-18T03:43:09Z,Maninagar,Manual,Open
23.01504,72.51964,Cyber,5,2026-04-08T11:22:43Z,Paldi,Manual,Under Investigation
23.05059,72.58343,Assault,4,2026-04-22T12:04:19Z,Satellite,FIR,Under Investigation
22.99572,72.56958,Cyber,4,2025-09-27T22:56:18Z,Vastrapur,Cyber,Closed
23.04493,72.54251,Cyber,4,2026-05-05T09:08:02Z,Navrangpura,Patrol,Closed
23.085,72.69162,Fraud,3,2026-05-11T23:28:23Z,Paldi,FIR,Under Investigation
23.06358,72.57088,Vandalism,3,2025-03-04T21:22:42Z,SG Highway,Manual,Under Investigation
22.96207,72.56575,Assault,3,2025-12-29T16:04:32Z,Vastrapur,Manual,Open
22.98134,72.64479,Vandalism,2,2025-09-11T13:54:29Z,Vastrapur,Manual,Open
22.96343,72.50061,Assault,3,2025-02-15T08:30:32Z,Vastrapur,Manual,Open
22.94155,72.55714,Assault,3,2025-06-18T22:06:57Z,Navrangpura,Cyber,Under Investigation
22.94,72.59462,Assault,3,2025-10-09T07:53:49Z,SG Highway,Patrol,Open
22.97164,72.61251,Fraud,3,2025-07-18T14:26:47Z,Paldi,FIR,Under Investigation
22.97148,72.56388,Theft,3,2026-01-15T05:19:50Z,Navrangpura,Patrol,Open
22.9086,72.65217,Fraud,4,2025-03-27T05:49:30Z,SG Highway,Manual,Closed
23.03074,72.6304,Theft,2,2026-01-09T14:34:34Z,Satellite,Patrol,Closed
22.95623,72.67043,Vandalism,2,2025-11-24T05:41:56Z,Paldi,FIR,Open
22.9644,72.573,Assault,3,2026-03-25T12:12:06Z,Ghatlodia,Patrol,Under Investigation
22.94829,72.50795,Assault,3,2025-01-20T16:46:51Z,Bapunagar,Patrol,Open
22.91062,72.56937,Cyber,4,2026-03-18T02:47:40Z,SG Highway,Cyber,Closed
22.98178,72.62304,Fraud,3,2025-03-31T05:05:10Z,Maninagar,Patrol,Closed
22.92069,72.52026,Vandalism,1,2026-01-06T07:32:37Z,Bapunagar,Manual,Open
22.94449,72.55451,Assault,3,2025-01-09T13:22:05Z,Vastrapur,FIR,Open
23.04832,72.69045,Theft,3,2025-03-04T23:08:22Z,Bapunagar,FIR,Closed
23.07543,72.53204,Cyber,4,2025-07-28T10:45:22Z,Bapunagar,Cyber,Closed
22.90883,72.51237,Fraud,2,2025-03-13T08:21:11Z,Maninagar,Manual,Closed
22.92156,72.64952,Vandalism,1,2026-01-11T17:25:07Z,Paldi,Patrol,Open
22.95103,72.62071,Assault,3,2025-06-07T12:01:53Z,Bapunagar,Patrol,Under Investigation
23.09472,72.68276,Cyber,4,2025-05-17T16:56:55Z,SG Highway,Patrol,Under Investigation
23.01244,72.62601,Fraud,3,2025-07-11T05:45:25Z,Ghatlodia,Patrol,Open
22.97187,72.68862,Cyber,3,2025-02-05T08:29:05Z,Ghatlodia,Manual,Closed
23.02192,72.69482,Vandalism,1,2026-01-09T11:40:28Z,Vastrapur,FIR,Closed
22.99603,72.69539,Fraud,2,2025-12-29T04:44:15Z,SG Highway,Manual,Under Investigation
23.0365,72.57025,Theft,2,2025-04-13T11:29:13Z,Vastrapur,Patrol,Under Investigation
23.05435,72.52108,Theft,1,2025-10-02T19:55:01Z,Bapunagar,FIR,Closed
22.94053,72.52551,Fraud,2,2025-11-15T22:28:07Z,Maninagar,Manual,Under Investigation
23.04167,72.55838,Assault,4,2025-05-15T14:20:37Z,Paldi,FIR,Under Investigation
22.92922,72.67471,Assault,4,2025-09-07T11:04:11Z,Ghatlodia,Patrol,Under Investigation
23.04296,72.67731,Cyber,5,2025-11-08T07:54:56Z,Maninagar,Cyber,Closed
23.057,72.6074,Assault,3,2025-06-21T01:09:39Z,Bapunagar,FIR,Closed
23.08178,72.53632,Cyber,3,2026-04-14T07:18:13Z,Ghatlodia,Manual,Open
23.08274,72.63205,Vandalism,3,2025-05-16T04:13:57Z,Paldi,Cyber,Under Investigation
22.90765,72.61845,Assault,5,2025-06-14T17:13:35Z,Satellite,FIR,Under Investigation
23.02333,72.66745,Theft,3,2025-01-30T17:19:07Z,Vastrapur,Patrol,Closed
23.02965,72.67856,Theft,3,2026-02-17T06:20:22Z,Navrangpura,Patrol,Closed
23.06367,72.68108,Fraud,2,2026-03-23T23:10:46Z,Maninagar,Manual,Closed
22.95431,72.61208,Theft,2,2025-12-08T11:33:58Z,Bapunagar,Patrol,Open
22.9408,72.62853,Vandalism,3,2026-01-28T13:05:31Z,SG Highway,Cyber,Under Investigation
23.07843,72.60598,Theft,3,2025-11-10T00:44:50Z,Vastrapur,Manual,Under Investigation
23.08689,72.62949,Vandalism,3,2026-03-08T12:24:35Z,Bapunagar,Patrol,Closed
23.07336,72.69207,Vandalism,3,2025-07-03T00:05:03Z,Bapunagar,Cyber,Open
23.04277,72.68028,Assault,3,2025-12-15T17:07:43Z,Bapunagar,Manual,Closed
22.94695,72.63436,Fraud,4,2025-10-21T07:29:45Z,Paldi,FIR,Closed
23.00641,72.67606,Fraud,3,2025-11-08T05:18:01Z,Ghatlodia,FIR,Open
23.02509,72.63218,Theft,3,2025-09-20T16:46:48Z,Ghatlodia,FIR,Closed
22.96584,72.52409,Vandalism,3,2025-08-07T07:23:04Z,Maninagar,Patrol,Under Investigation
22.99681,72.54002,Assault,3,2025-12-14T12:31:51Z,Navrangpura,Cyber,Closed
23.07335,72.69226,Fraud,3,2025-06-17T13:59:43Z,Maninagar,FIR,Closed
22.93593,72.54315,Assault,4,2025-08-07T19:43:17Z,Maninagar,FIR,Closed
22.99069,72.51547,Fraud,4,2025-11-15T23:51:59Z,Navrangpura,Cyber,Closed
23.01329,72.60011,Cyber,5,2025-04-20T05:26:44Z,Ghatlodia,Cyber,Open
23.08641,72.55542,Fraud,4,2025-03-30T02:54:02Z,Maninagar,Cyber,Under Investigation
22.92318,72.67957,Fraud,3,2026-03-15T04:41:25Z,Ghatlodia,FIR,Closed
23.00077,72.68053,Vandalism,3,2025-05-10T05:40:03Z,Vastrapur,Manual,Open
22.96438,72.67979,Cyber,4,2025-11-08T19:57:38Z,Navrangpura,Cyber,Closed
23.05276,72.51696,Cyber,3,2025-08-01T11:49:02Z,SG Highway,Cyber,Open
23.01766,72.54795,Fraud,2,2025-11-22T15:50:10Z,Maninagar,FIR,Under Investigation
22.91349,72.68619,Fraud,2,2025-12-21T02:02:01Z,Navrangpura,Cyber,Open
23.02908,72.6862,Assault,4,2026-05-04T11:44:53Z,Bapunagar,Manual,Open
22.98108,72.56438,Fraud,2,2025-02-11T14:12:21Z,Navrangpura,Cyber,Under Investigation
23.02373,72.557,Theft,1,2026-03-15T22:59:03Z,Ghatlodia,Manual,Under Investigation
23.08983,72.50348,Cyber,3,2025-12-25T01:06:06Z,Ghatlodia,Cyber,Under Investigation
22.98681,72.69099,Cyber,3,2026-02-15T15:02:30Z,Ghatlodia,FIR,Under Investigation
23.05864,72.69563,Assault,3,2025-01-03T23:30:35Z,Satellite,FIR,Under Investigation
23.08881,72.62807,Fraud,3,2026-03-11T03:18:28Z,Satellite,FIR,Closed
22.92726,72.54276,Theft,2,2026-05-08T15:55:32Z,Navrangpura,Cyber,Under Investigation
22.91709,72.59654,Cyber,4,2025-06-20T00:51:10Z,Navrangpura,Manual,Under Investigation
22.9122,72.69875,Theft,2,2025-07-26T01:18:33Z,Maninagar,Cyber,Under Investigation
23.09632,72.61273,Theft,1,2025-12-05T15:26:52Z,Bapunagar,Patrol,Closed
23.02382,72.63365,Cyber,4,2025-09-25T06:56:24Z,Navrangpura,Patrol,Closed
22.90676,72.69344,Vandalism,3,2025-07-22T16:18:52Z,Maninagar,FIR,Closed
22.93664,72.59148,Assault,3,2026-02-10T09:44:39Z,Bapunagar,Patrol,Under Investigation
23.02804,72.53316,Fraud,4,2025-12-14T03:54:43Z,Ghatlodia,Patrol,Closed
22.90595,72.66867,Assault,3,2025-09-02T01:53:19Z,SG Highway,Manual,Under Investigation
23.03219,72.5522,Theft,1,2025-07-17T22:03:19Z,Navrangpura,Cyber,Closed
22.90628,72.69817,Assault,3,2025-03-12T12:43:06Z,SG Highway,Cyber,Closed
22.91029,72.56761,Cyber,5,2026-04-07T13:00:18Z,Paldi,Patrol,Closed
22.96879,72.56966,Theft,3,2025-10-28T16:58:52Z,Ghatlodia,Patrol,Open
22.96276,72.50717,Theft,3,2026-05-09T06:07:35Z,SG Highway,FIR,Open
22.90084,72.69316,Fraud,4,2025-07-02T20:59:49Z,Bapunagar,Cyber,Open
22.91094,72.66669,Cyber,5,2025-10-31T06:15:20Z,Bapunagar,Manual,Open
22.954,72.66702,Theft,3,2026-05-24T07:42:32Z,Maninagar,Manual,Closed
22.99194,72.57618,Assault,4,2025-07-19T00:11:34Z,Paldi,FIR,Closed
22.93296,72.67514,Assault,3,2025-03-11T01:40:42Z,Maninagar,Cyber,Open
23.00438,72.62323,Cyber,4,2025-03-08T02:55:38Z,Maninagar,FIR,Open
23.07422,72.61764,Fraud,3,2025-01-16T15:17:45Z,SG Highway,Patrol,Under Investigation
22.92287,72.64506,Assault,5,2025-09-30T08:59:11Z,Bapunagar,Cyber,Closed
22.97676,72.66186,Assault,5,2025-05-04T09:25:21Z,SG Highway,Patrol,Closed
22.91095,72.59899,Vandalism,3,2026-02-19T20:44:31Z,SG Highway,Manual,Open
22.90735,72.62335,Cyber,3,2025-01-27T00:38:10Z,Navrangpura,Patrol,Under Investigation
23.08617,72.60014,Assault,3,2025-03-02T03:32:51Z,Maninagar,FIR,Open
23.04941,72.59683,Cyber,4,2025-08-11T15:36:18Z,Satellite,FIR,Closed
23.00022,72.58256,Fraud,3,2025-04-21T15:00:14Z,Paldi,Manual,Closed
23.04765,72.58188,Fraud,2,2026-03-29T09:46:55Z,Ghatlodia,FIR,Closed
23.05087,72.6346,Assault,5,2025-01-13T10:43:51Z,Bapunagar,FIR,Closed
22.92135,72.57155,Fraud,4,2026-02-17T06:06:04Z,Paldi,Manual,Under Investigation
22.92105,72.68196,Assault,3,2025-01-17T23:46:28Z,SG Highway,Manual,Under Investigation
23.03767,72.60248,Cyber,3,2026-03-05T17:34:31Z,Maninagar,Cyber,Under Investigation
22.91461,72.56158,Theft,2,2026-02-23T19:44:31Z,Maninagar,Patrol,Open
23.06255,72.50058,Cyber,3,2025-12-12T08:25:25Z,Paldi,Manual,Closed
22.91729,72.69581,Cyber,5,2026-03-07T01:49:18Z,SG Highway,Manual,Open
23.01142,72.59478,Theft,2,2025-07-07T05:01:13Z,Vastrapur,Patrol,Under Investigation
22.95772,72.53395,Theft,3,2025-10-27T11:00:52Z,Paldi,Patrol,Under Investigation
23.05429,72.55631,Theft,1,2025-07-13T10:38:48Z,Maninagar,FIR,Open
22.97291,72.56127,Cyber,3,2025-05-28T07:59:57Z,Paldi,Patrol,Open
22.95949,72.57847,Cyber,3,2025-09-28T04:31:22Z,Ghatlodia,Cyber,Under Investigation
23.00384,72.56548,Theft,1,2025-04-26T17:45:19Z,Maninagar,Manual,Open
